ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5679972,HN482988,07/22/2007 11:00:47 PM,063XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0726,007,15,67,14,1164114,1862640,2007,04/15/2016 08:55:02 AM,41.778703836,-87.673894601,"(41.778703836, -87.673894601)"
5679973,HN484750,07/23/2007 07:10:00 PM,010XX E 46TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,2123,002,4,39,04B,1183920,1874722,2007,04/15/2016 08:55:02 AM,41.811418107,-87.600907549,"(41.811418107, -87.600907549)"
5679975,HN484136,07/23/2007 03:00:00 PM,105XX S LA SALLE ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0512,005,34,49,06,1177143,1834995,2007,04/15/2016 08:55:02 AM,41.702558438,-87.626961408,"(41.702558438, -87.626961408)"
5679978,HN478260,07/20/2007 04:00:00 PM,012XX N HALSTED ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1822,018,27,8,18,1170779,1908500,2007,04/15/2016 08:55:02 AM,41.904404863,-87.648118921,"(41.904404863, -87.648118921)"
5679979,HN479061,06/23/2007 10:15:00 PM,014XX S KOMENSKY AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,SIDEWALK,true,false,1011,010,24,29,26,1149617,1892783,2007,04/15/2016 08:55:02 AM,41.861713232,-87.726261458,"(41.861713232, -87.726261458)"
5679980,HN488321,07/25/2007 03:15:00 PM,071XX S STATE ST,1235,DECEPTIVE PRACTICE,UNLAWFUL USE OF RECORDED SOUND,SIDEWALK,true,false,0323,003,6,69,11,1177522,1857668,2007,04/15/2016 08:55:02 AM,41.764767468,-87.624890245,"(41.764767468, -87.624890245)"
5679983,HN486004,07/24/2007 01:17:35 PM,062XX S LAFLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0713,007,16,67,15,1167401,1863429,2007,04/15/2016 08:55:02 AM,41.780799149,-87.661821615,"(41.780799149, -87.661821615)"
5679984,HN488013,07/25/2007 01:00:00 PM,043XX S WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0912,009,12,58,14,1159091,1875749,2007,04/15/2016 08:55:02 AM,41.814780909,-87.691950817,"(41.814780909, -87.691950817)"
5679985,HN488359,07/18/2007 12:00:00 AM,040XX N DAMEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1923,019,47,5,11,1162298,1926676,2007,04/15/2016 08:55:02 AM,41.954462619,-87.678762165,"(41.954462619, -87.678762165)"
5679988,HN488870,07/25/2007 05:13:00 PM,072XX S KEDZIE AVE,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,STREET,true,false,0831,008,18,66,11,1156290,1856473,2007,04/15/2016 08:55:02 AM,41.761941715,-87.702743929,"(41.761941715, -87.702743929)"
5679989,HN489767,07/26/2007 04:00:00 AM,005XX N HOMAN AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1121,011,27,23,06,1153615,1903464,2007,04/15/2016 08:55:02 AM,41.890944512,-87.711301239,"(41.890944512, -87.711301239)"
5679990,HN485680,07/21/2007 12:01:00 AM,021XX W CRYSTAL ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,true,1424,014,32,24,04A,1161901,1908306,2007,04/15/2016 08:55:02 AM,41.90406248,-87.680735588,"(41.90406248, -87.680735588)"
5679991,HN483928,07/23/2007 12:00:00 PM,104XX S STATE ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,"SCHOOL, PUBLIC, BUILDING",false,false,0512,005,34,49,14,1178093,1835851,2007,04/15/2016 08:55:02 AM,41.704885986,-87.623456938,"(41.704885986, -87.623456938)"
5679993,HN486821,07/24/2007 07:38:00 PM,083XX S GREEN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0613,006,21,71,15,1172076,1849601,2007,04/15/2016 08:55:02 AM,41.74275194,-87.64508781,"(41.74275194, -87.64508781)"
5679994,HN479583,07/21/2007 04:00:00 AM,008XX N CHRISTIANA AVE,0460,BATTERY,SIMPLE,STREET,false,false,1121,011,27,23,08B,1153971,1905510,2007,04/15/2016 08:55:02 AM,41.896551844,-87.709939227,"(41.896551844, -87.709939227)"
5679995,HN488815,07/25/2007 09:40:00 AM,020XX N KENNETH AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2522,025,31,20,05,1146392,1913167,2007,04/15/2016 08:55:02 AM,41.917711192,-87.737580483,"(41.917711192, -87.737580483)"
5679996,HN488165,07/25/2007 02:13:00 PM,016XX N LARRABEE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1813,018,43,7,05,1172026,1911223,2007,04/15/2016 08:55:02 AM,41.911849495,-87.64345794,"(41.911849495, -87.64345794)"
5679997,HN482929,07/22/2007 06:30:00 PM,026XX W HIRSCH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,false,true,1423,014,26,24,04B,1158375,1909206,2007,04/15/2016 08:55:02 AM,41.906605031,-87.693662846,"(41.906605031, -87.693662846)"
5680000,HN483261,07/23/2007 06:07:00 AM,0000X W 119TH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0522,005,9,53,08B,1178204,1826061,2007,04/15/2016 08:55:02 AM,41.678018294,-87.623345956,"(41.678018294, -87.623345956)"
5680001,HN478524,07/20/2007 05:00:00 PM,009XX N CENTRAL PARK AVE,0460,BATTERY,SIMPLE,STREET,true,false,1121,011,27,23,08B,1152212,1905930,2007,04/15/2016 08:55:02 AM,41.897739256,-87.71638867,"(41.897739256, -87.71638867)"
5680002,HN486321,07/24/2007 03:23:00 PM,056XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1513,015,29,25,06,1138750,1894115,2007,04/15/2016 08:55:02 AM,41.865572356,-87.766120589,"(41.865572356, -87.766120589)"
5680003,HN475007,07/18/2007 02:30:00 PM,012XX E 53RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,2131,002,4,41,14,1185356,1870378,2007,04/15/2016 08:55:02 AM,41.799464146,-87.595777192,"(41.799464146, -87.595777192)"
5680004,HN489572,07/25/2007 11:20:00 PM,061XX N LEMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1711,017,39,12,14,1144057,1940698,2007,04/15/2016 08:55:02 AM,41.993302788,-87.745465584,"(41.993302788, -87.745465584)"
5680005,HN487366,07/24/2007 07:45:00 PM,003XX E 89TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,0633,006,6,44,05,1180301,1845723,2007,04/15/2016 08:55:02 AM,41.731925781,-87.615069995,"(41.731925781, -87.615069995)"
5680006,HN487361,07/25/2007 12:01:00 AM,047XX N KARLOV AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1722,017,39,14,06,1148210,1931182,2007,04/15/2016 08:55:02 AM,41.967111013,-87.730435495,"(41.967111013, -87.730435495)"
5680009,HN489381,07/26/2007 01:05:00 AM,068XX N BELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2411,024,50,2,14,1160210,1945337,2007,04/15/2016 08:55:02 AM,42.005712702,-87.685919459,"(42.005712702, -87.685919459)"
5680010,HN478934,07/20/2007 09:10:00 PM,009XX N ORLEANS ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1823,018,27,8,16,1173748,1906605,2007,04/15/2016 08:55:02 AM,41.899139288,-87.637269548,"(41.899139288, -87.637269548)"
5680011,HN487597,07/24/2007 06:00:00 PM,053XX S MASON AVE,0890,THEFT,FROM BUILDING,CONSTRUCTION SITE,false,false,0811,008,23,56,06,1137605,1868614,2007,04/15/2016 08:55:02 AM,41.795614293,-87.77093688,"(41.795614293, -87.77093688)"
5680013,HN481032,07/21/2007 10:00:00 PM,063XX S PARNELL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0722,007,20,68,03,1173709,1863072,2007,04/15/2016 08:55:02 AM,41.779681996,-87.63870591,"(41.779681996, -87.63870591)"
5680014,HN489191,07/23/2007 07:00:00 PM,053XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,ALLEY,false,false,2515,025,31,19,06,1140510,1915444,2007,04/15/2016 08:55:02 AM,41.924069617,-87.759135432,"(41.924069617, -87.759135432)"
5680015,HN478931,07/20/2007 05:00:00 PM,100XX S INDIANA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0511,005,9,49,26,1179356,1838423,2007,04/15/2016 08:55:02 AM,41.711915236,-87.618753869,"(41.711915236, -87.618753869)"
5680017,HN487774,07/24/2007 07:00:00 PM,020XX N RACINE AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1811,018,43,7,06,1167980,1913731,2007,04/15/2016 08:55:02 AM,41.918819931,-87.658249119,"(41.918819931, -87.658249119)"
5680018,HN477359,07/20/2007 05:30:00 AM,007XX S MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,0132,001,2,32,26,1177389,1897003,2007,04/15/2016 08:55:02 AM,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
5680020,HN485423,07/24/2007 05:10:00 AM,001XX S KENTON AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1113,011,28,25,04B,1145676,1899109,2007,04/15/2016 08:55:02 AM,41.879148115,-87.740567984,"(41.879148115, -87.740567984)"
5680021,HN487858,07/24/2007 09:40:00 PM,009XX W 32ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0924,009,11,60,08B,1170409,1883717,2007,04/15/2016 08:55:02 AM,41.836406559,-87.650202498,"(41.836406559, -87.650202498)"
5680022,HN489157,07/25/2007 08:05:00 PM,055XX S KOSTNER AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,0813,008,13,62,26,1147971,1867608,2007,04/15/2016 08:55:02 AM,41.792661286,-87.732949519,"(41.792661286, -87.732949519)"
5680023,HN487918,07/25/2007 11:40:00 AM,0000X S AUSTIN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1513,015,29,25,14,1136395,1899265,2007,04/15/2016 08:55:02 AM,41.879747044,-87.774642998,"(41.879747044, -87.774642998)"
5680025,HN489080,07/25/2007 09:29:08 PM,073XX S ALBANY AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0835,008,18,66,08B,1156975,1855889,2007,04/15/2016 08:55:02 AM,41.760325322,-87.700249054,"(41.760325322, -87.700249054)"
5680027,HN479094,07/20/2007 10:45:00 PM,009XX N HUDSON AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1823,018,27,8,18,1173001,1906745,2007,04/15/2016 08:55:02 AM,41.899540054,-87.640009077,"(41.899540054, -87.640009077)"
5680028,HN484242,07/23/2007 10:00:00 AM,102XX S ST LAWRENCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0511,005,9,49,26,1182048,1837288,2007,04/15/2016 08:55:02 AM,41.708738923,-87.60893009,"(41.708738923, -87.60893009)"
5680029,HN482164,07/22/2007 02:11:12 PM,055XX S RACINE AVE,1120,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,false,false,0713,007,16,67,10,1169264,1868049,2007,04/15/2016 08:55:02 AM,41.793436846,-87.654857841,"(41.793436846, -87.654857841)"
5680031,HN487090,07/24/2007 08:45:00 PM,065XX S EBERHART AVE,0460,BATTERY,SIMPLE,STREET,false,false,0312,003,20,42,08B,1180699,1861791,2007,04/15/2016 08:55:02 AM,41.776009004,-87.61311921,"(41.776009004, -87.61311921)"
5680032,HN489041,07/25/2007 08:13:00 PM,030XX S LAWNDALE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,1032,010,22,30,04A,1152186,1884162,2007,04/15/2016 08:55:02 AM,41.838005929,-87.717058143,"(41.838005929, -87.717058143)"
5680035,HN486915,07/24/2007 06:00:00 PM,057XX S NASHVILLE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0811,008,23,56,08A,1133375,1865665,2007,04/15/2016 08:55:02 AM,41.78759659,-87.786517586,"(41.78759659, -87.786517586)"
5680036,HN489749,07/25/2007 08:30:00 AM,087XX W BRYN MAWR AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1614,016,41,76,06,1117142,1936036,2007,04/15/2016 08:55:02 AM,41.980974046,-87.844569423,"(41.980974046, -87.844569423)"
5680037,HN481039,07/21/2007 10:20:00 PM,058XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0712,007,16,68,08B,1170970,1866261,2007,04/15/2016 08:55:02 AM,41.788493256,-87.648654314,"(41.788493256, -87.648654314)"
5801386,HN610800,08/06/2005 12:01:00 AM,069XX W SUMMERDALE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1613,016,41,10,06,,,2005,08/17/2015 03:03:40 PM,,,
5680038,HN477594,07/20/2007 10:15:00 AM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0134,001,3,33,26,1176683,1888842,2007,04/15/2016 08:55:02 AM,41.850330711,-87.627026373,"(41.850330711, -87.627026373)"
5680041,HN484212,07/15/2007 09:00:00 PM,121XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0532,005,9,53,26,1179025,1824565,2007,04/15/2016 08:55:02 AM,41.673894441,-87.620386138,"(41.673894441, -87.620386138)"
5680043,HN478237,05/18/2007 12:01:00 AM,074XX S INGLESIDE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0323,003,8,69,11,1183851,1855838,2007,04/15/2016 08:55:02 AM,41.759600385,-87.601749985,"(41.759600385, -87.601749985)"
5680044,HN485305,07/24/2007 01:48:43 AM,033XX W HURON ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,1121,011,27,23,04B,1153776,1904463,2007,04/15/2016 08:55:02 AM,41.893682661,-87.710683339,"(41.893682661, -87.710683339)"
5680045,HN479360,07/21/2007 12:50:00 AM,028XX S ST LOUIS AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1032,010,22,30,24,1153496,1884904,2007,04/15/2016 08:55:02 AM,41.840016176,-87.712231415,"(41.840016176, -87.712231415)"
5680046,HN486469,07/24/2007 04:45:00 PM,050XX S WELLS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT/LAND,false,true,0935,009,3,37,08B,1175448,1871479,2007,04/15/2016 08:55:02 AM,41.802712942,-87.632079143,"(41.802712942, -87.632079143)"
5680050,HN489758,07/25/2007 04:00:00 PM,075XX S COLES AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0421,004,7,43,06,1195981,1855565,2007,04/15/2016 08:55:02 AM,41.758559577,-87.557303602,"(41.758559577, -87.557303602)"
5680051,HN479312,07/21/2007 01:30:00 AM,001XX W ELM ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1824,018,42,8,16,1175227,1908072,2007,04/15/2016 08:55:02 AM,41.903131752,-87.631793216,"(41.903131752, -87.631793216)"
5680053,HN488051,07/25/2007 12:45:00 PM,033XX W WARNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1724,017,33,16,08B,1153337,1927400,2007,04/15/2016 08:55:02 AM,41.956632413,-87.711684929,"(41.956632413, -87.711684929)"
5680054,HN484667,07/23/2007 07:00:00 PM,099XX S LAFAYETTE AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0511,005,9,49,06,1177678,1839153,2007,04/15/2016 08:55:02 AM,41.713956505,-87.624877125,"(41.713956505, -87.624877125)"
5680056,HN482560,07/22/2007 06:57:59 PM,016XX W 69TH ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GROCERY FOOD STORE,false,false,0725,007,17,67,10,1166436,1858952,2007,04/15/2016 08:55:02 AM,41.768534306,-87.665486957,"(41.768534306, -87.665486957)"
5680057,HN488732,07/24/2007 02:30:00 PM,064XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2513,025,36,25,06,1133136,1909952,2007,04/15/2016 08:55:02 AM,41.909131194,-87.786359646,"(41.909131194, -87.786359646)"
5680058,HN488288,07/25/2007 11:00:00 AM,054XX N NEVA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1613,016,41,10,06,1127678,1935765,2007,04/15/2016 08:55:02 AM,41.980058881,-87.805826702,"(41.980058881, -87.805826702)"
5680060,HN482433,07/21/2007 06:30:00 PM,007XX S ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1133,011,24,27,14,1153165,1896344,2007,04/15/2016 08:55:02 AM,41.87141543,-87.713142835,"(41.87141543, -87.713142835)"
5680062,HN481099,07/21/2007 10:35:00 PM,063XX S HARVARD AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,true,false,0722,007,20,68,03,1175150,1863025,2007,04/15/2016 08:55:02 AM,41.779520959,-87.633424447,"(41.779520959, -87.633424447)"
5680063,HN475984,07/19/2007 01:35:00 PM,007XX S KARLOV AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,1132,011,24,26,04B,1149163,1896546,2007,04/15/2016 08:55:02 AM,41.872048148,-87.727830597,"(41.872048148, -87.727830597)"
5680064,HN489710,07/25/2007 04:00:00 PM,058XX W MADISON ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1513,015,29,25,06,1137247,1899413,2007,04/15/2016 08:55:02 AM,41.880137913,-87.771510963,"(41.880137913, -87.771510963)"
5680065,HN485302,07/24/2007 01:15:00 AM,023XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,STREET,true,false,1431,014,1,22,08B,1157311,1915594,2007,04/15/2016 08:55:02 AM,41.924155918,-87.697397357,"(41.924155918, -87.697397357)"
5680066,HN479529,07/21/2007 03:40:00 AM,008XX N STATE ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1833,018,42,8,16,1176204,1906464,2007,04/15/2016 08:55:02 AM,41.898697342,-87.628253084,"(41.898697342, -87.628253084)"
5680068,HN485902,07/24/2007 12:10:00 PM,051XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0934,009,3,61,08B,1171836,1870955,2007,04/15/2016 08:55:02 AM,41.801355133,-87.645341277,"(41.801355133, -87.645341277)"
5680071,HN485609,07/23/2007 06:00:00 PM,073XX S OGLESBY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0334,003,7,43,06,1193146,1856815,2007,04/15/2016 08:55:02 AM,41.762059382,-87.567652678,"(41.762059382, -87.567652678)"
5680073,HN488035,07/25/2007 12:46:00 PM,073XX S BELL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0835,008,18,66,26,1162675,1855958,2007,04/15/2016 08:55:02 AM,41.760397655,-87.679356366,"(41.760397655, -87.679356366)"
5680074,HN489693,07/25/2007 12:05:00 AM,084XX S JEFFERY BLVD,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0412,004,8,45,05,1190992,1849310,2007,04/15/2016 08:55:02 AM,41.741517352,-87.5757894,"(41.741517352, -87.5757894)"
5680076,HN484033,07/23/2007 08:00:00 AM,026XX W NORTH AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1421,014,1,24,08A,1158705,1910541,2007,04/15/2016 08:55:02 AM,41.910261619,-87.692413979,"(41.910261619, -87.692413979)"
5680077,HN473528,07/18/2007 10:00:00 AM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2007,04/15/2016 08:55:02 AM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
5680080,HN488449,07/23/2007 08:00:00 AM,016XX N MONITOR AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2531,025,29,25,05,1137183,1910309,2007,04/15/2016 08:55:02 AM,41.910039065,-87.771483968,"(41.910039065, -87.771483968)"
5680081,HN479564,07/21/2007 04:35:00 AM,006XX W DIVISION ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,CHA PARKING LOT/GROUNDS,true,false,1822,018,27,8,18,1171577,1908244,2007,04/15/2016 08:55:02 AM,41.903684856,-87.645195215,"(41.903684856, -87.645195215)"
5680082,HN484023,07/23/2007 01:00:00 PM,047XX W RICE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,false,false,1111,011,37,25,14,1144529,1905232,2007,04/15/2016 08:55:02 AM,41.895972006,-87.744625374,"(41.895972006, -87.744625374)"
5680085,HN488809,07/24/2007 09:30:00 PM,072XX W CLARENCE AVE,0810,THEFT,OVER $500,STREET,false,false,1612,016,41,10,06,1126812,1941013,2007,04/15/2016 08:55:02 AM,41.994474505,-87.808893407,"(41.994474505, -87.808893407)"
5680086,HN485937,07/24/2007 12:20:00 PM,035XX S WENTWORTH AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,true,false,0925,009,3,34,26,1175523,1881693,2007,04/15/2016 08:55:02 AM,41.830739397,-87.631498134,"(41.830739397, -87.631498134)"
5680087,HN489266,07/25/2007 10:30:00 PM,065XX S CLAREMONT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,0832,008,15,66,26,1161869,1861170,2007,04/15/2016 08:55:02 AM,41.774716901,-87.682165778,"(41.774716901, -87.682165778)"
5680089,HN486040,07/19/2007 01:00:00 AM,005XX N KINGSBURY ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1831,018,42,8,06,1172997,1903929,2007,04/15/2016 08:55:02 AM,41.891812878,-87.64010734,"(41.891812878, -87.64010734)"
5680092,HN488203,07/18/2007 12:11:00 PM,063XX S LAMON AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,false,false,0813,008,13,64,11,1144808,1862020,2007,04/15/2016 08:55:02 AM,41.777386916,-87.74468829,"(41.777386916, -87.74468829)"
5680094,HN476342,07/01/2007 12:30:00 PM,033XX W MAYPOLE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,CHA APARTMENT,false,false,1123,011,28,27,02,1154035,1900782,2007,04/15/2016 08:55:02 AM,41.883576472,-87.709830347,"(41.883576472, -87.709830347)"
5680095,HN489763,07/23/2007 03:00:00 PM,010XX W WINONA ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,false,false,2024,020,48,3,11,1168170,1934298,2007,04/15/2016 08:55:02 AM,41.975252543,-87.656954734,"(41.975252543, -87.656954734)"
5680097,HN489808,07/25/2007 11:30:00 PM,015XX S CENTRAL PARK AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1014,010,24,29,08B,1152625,1892163,2007,04/15/2016 08:55:02 AM,41.859952984,-87.715235915,"(41.859952984, -87.715235915)"
5680098,HN482357,07/22/2007 04:50:00 PM,021XX W CRYSTAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1424,014,32,24,08B,1161853,1908304,2007,04/15/2016 08:55:02 AM,41.904057993,-87.68091196,"(41.904057993, -87.68091196)"
5680099,HN481110,07/21/2007 11:25:00 PM,056XX S LOWE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0711,007,3,68,03,1172925,1867539,2007,04/15/2016 08:55:02 AM,41.791957281,-87.641448362,"(41.791957281, -87.641448362)"
5680100,HN488425,07/25/2007 02:30:00 PM,032XX W LAWRENCE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,1713,017,39,14,11,1154097,1931711,2007,04/15/2016 08:55:02 AM,41.968446906,-87.708775431,"(41.968446906, -87.708775431)"
5680101,HN479846,07/20/2007 03:10:00 PM,006XX W DIVISION ST,1680,GAMBLING,OTHER,CHA PARKING LOT/GROUNDS,true,false,1822,018,27,8,19,1171577,1908244,2007,04/15/2016 08:55:02 AM,41.903684856,-87.645195215,"(41.903684856, -87.645195215)"
5680103,HN489807,07/26/2007 09:30:00 AM,0000X S LA SALLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,true,0112,001,42,32,26,1175138,1900243,2007,04/15/2016 08:55:02 AM,41.881650549,-87.632355065,"(41.881650549, -87.632355065)"
5680104,HN484556,07/23/2007 06:07:00 PM,0000X E 98TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,false,0511,005,6,49,14,1178680,1839685,2007,04/15/2016 08:55:02 AM,41.715393701,-87.621191321,"(41.715393701, -87.621191321)"
5680106,HN489722,07/25/2007 10:00:00 PM,068XX S MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0832,008,15,66,14,1160551,1859284,2007,04/15/2016 08:55:02 AM,41.769568732,-87.687049344,"(41.769568732, -87.687049344)"
5680108,HN488810,07/25/2007 07:10:00 PM,034XX W 65TH PL,0560,ASSAULT,SIMPLE,STREET,false,true,0831,008,15,66,08A,1154597,1860973,2007,04/15/2016 08:55:02 AM,41.774324307,-87.708829282,"(41.774324307, -87.708829282)"
5680110,HN481858,07/22/2007 11:45:00 AM,032XX W CRYSTAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,true,false,1422,014,26,23,08B,1154533,1908136,2007,04/15/2016 08:55:02 AM,41.903746607,-87.707804766,"(41.903746607, -87.707804766)"
5680113,HN488056,07/25/2007 12:00:00 PM,082XX S THROOP ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0613,006,21,71,26,1169091,1850217,2007,04/15/2016 08:55:02 AM,41.744507322,-87.656007153,"(41.744507322, -87.656007153)"
5680114,HN487050,07/24/2007 09:33:00 PM,070XX W WOLFRAM ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,true,false,2511,025,36,18,06,1128868,1918155,2007,04/15/2016 08:55:02 AM,41.931714892,-87.801851897,"(41.931714892, -87.801851897)"
